Instance_number,Id_Cliente,id_Agencia,Frecuencia,Vol_Entrega,lat,lon,Cluster
2196,0.60596,A1,0,0,0.726397,-98.1444,cluster1
2197,0.606236,A1,0,0.04,0.221338,-98.161568,cluster4
2198,0.606512,A1,0,0.011429,0.084014,-98.271027,cluster4
2199,0.606788,A1,0,0.017143,0.136805,-98.148326,cluster4
2200,0.607064,A1,0,0.045714,0.644443,-98.1619,cluster1
2201,0.60734,A1,0,0.005714,0.754676,-98.1509,cluster1
2202,0.607616,A1,0,0.005714,0.311366,-98.140792,cluster0
2203,0.607892,A1,0,0.005714,0.507084,-98.1453,cluster1
2204,0.608168,A1,0,0.034286,0.329124,-98.237843,cluster0
2205,0.608444,A1,0,0.005714,0.206973,-98.1612,cluster4
2206,0.60872,A1,0,0.097143,0.278278,-98.13987,cluster4
2207,0.608996,A1,0,0.005714,0.703357,-98.189849,cluster1
2208,0.609272,A1,0,0.12,0.28394,-98.149516,cluster4
2209,0.609547,A1,0,0.011429,0.282001,-98.182,cluster4
2210,0.609823,A1,0,0.011429,0.331773,-98.203614,cluster0
2211,0.610099,A1,0,0.097143,0.569992,-98.181,cluster1
2212,0.610375,A1,0,0.005714,0.698694,-98.1441,cluster1
2213,0.610651,A1,0,0.24,0.341077,-98.19087,cluster0
2214,0.610927,A1,0,0.04,0.408971,-98.1328,cluster0
2215,0.611203,A1,0,0.028571,0.39512,-98.1804,cluster0
2216,0.611479,A1,0,0.005714,0.129637,-98.1511,cluster4
2217,0.611755,A1,0,0.022857,0.408071,-98.175639,cluster0
2218,0.612031,A1,0,0.051429,0.201075,-98.178592,cluster4
2219,0.612307,A1,0,0.022857,0.199851,-98.165521,cluster4
2220,0.612583,A1,0,0.005714,0.586735,-98.145398,cluster1
2221,0.612859,A1,0,0.068571,0.29086,-98.176085,cluster0
2222,0.613135,A1,0,0.034286,0.684843,-98.1453,cluster1
2223,0.613411,A1,0,0.097143,0.201779,-98.1434,cluster4
2224,0.613687,A1,0,0.028571,0.303263,-98.193872,cluster0
2225,0.613962,A1,0,0.022857,0.610392,-98.136,cluster1
2226,0.614238,A1,0,0.011429,0.654491,-98.138303,cluster1
2227,0.614514,A1,0,0.034286,0,-98.15389,cluster4
2228,0.61479,A1,0.5,0.482857,0.294017,-98.154899,cluster0
2229,0.615066,A1,0,0.017143,0.125019,-98.1548,cluster4
2230,0.615342,A1,0,0.108571,0.080014,-98.164035,cluster4
2231,0.615618,A1,0,0.011429,0.413011,-98.2041,cluster0
2232,0.615894,A1,0,0.005714,0.462068,-98.1212,cluster1
2233,0.61617,A1,0,0.074286,0.656909,-98.130499,cluster1
2234,0.616446,A1,0,0.108571,0.294698,-98.1657,cluster0
2235,0.616722,A1,0,0.005714,0.111745,-98.1576,cluster4
2236,0.616998,A1,0,0.011429,0.437095,-98.21832,cluster1
2237,0.617274,A1,0,0.057143,0.445492,-98.192863,cluster1
2238,0.61755,A1,0,0.017143,0.272189,-98.1464,cluster4
2239,0.617826,A1,0,0.051429,0.586089,-98.137858,cluster1
2240,0.618102,A1,0,0.011429,0.349076,-98.27997,cluster0
2241,0.618377,A1,0,0.022857,0.257386,-98.183296,cluster4
2242,0.618653,A1,0,0.034286,0.436783,-98.21134,cluster1
2243,0.618929,A1,0,0.005714,0.676474,-98.139988,cluster1
2244,0.619205,A1,0,0.011429,0.405497,-98.165262,cluster0
2245,0.619481,A1,0,0.062857,0.463222,-98.1347,cluster1
2246,0.619757,A1,0,0.091429,0.190386,-98.169039,cluster4
2247,0.620033,A1,0,0.04,0.262955,-98.1421,cluster4
2248,0.620309,A1,0,0.034286,0.669485,-98.135159,cluster1
2249,0.620585,A1,0,0.051429,0.500551,-98.122757,cluster1
2250,0.620861,A1,0,0.022857,0.368392,-98.203197,cluster0
2251,0.621137,A1,0,0.08,0.739111,-98.175939,cluster1
2252,0.621413,A1,0,0.034286,0.412434,-98.14,cluster0
2253,0.621689,A1,0,0.062857,0.252567,-98.2237,cluster4
2254,0.621965,A1,0,0.011429,0.161379,-98.1825,cluster4
2255,0.622241,A1,0,0.017143,0.155031,-98.1724,cluster4
2256,0.622517,A1,0,0.011429,0.567765,-98.247932,cluster1
2257,0.622792,A1,0,0.017143,0.38704,-98.2071,cluster0
2258,0.623068,A1,0,0.137143,0.247373,-98.2179,cluster4
2259,0.623344,A1,0,0,0.613855,-98.1562,cluster1
2260,0.62362,A1,0,0.005714,0.217939,-98.1581,cluster4
2261,0.623896,A1,0,0.005714,0.460913,-98.137703,cluster1
2262,0.624172,A1,0,0.034286,0.342467,-98.218111,cluster0
2263,0.624448,A1,0,0.12,0.549244,-98.154681,cluster1
2264,0.624724,A1,0,0.045714,0.032216,-98.155879,cluster4
2265,0.625,A1,0,0.017143,0.64906,-98.1237,cluster1
2266,0.625276,A1,0,0.034286,0.48876,-98.162127,cluster1
2267,0.625552,A1,0,0.017143,0.491577,-98.210967,cluster1
2268,0.625828,A1,0,0.211429,0.621358,-98.1296,cluster1
2269,0.626104,A1,0,0.022857,0.284887,-98.2246,cluster0
2270,0.62638,A1,0,0.011429,0.220824,-98.2117,cluster4
2271,0.626656,A1,0,0.051429,0.47271,-98.146825,cluster1
2272,0.626932,A1,0,0.022857,0.62886,-98.1458,cluster1
2273,0.627208,A1,0,0.022857,0.296112,-98.184148,cluster0
2274,0.627483,A1,0,0.011429,0.797384,-98.1266,cluster1
2275,0.627759,A1,0,0.068571,0.224755,-98.134481,cluster4
2276,0.628035,A1,0,0.045714,0.113477,-98.1602,cluster4
2277,0.628311,A1,0,0.022857,0.364531,-98.1878,cluster0
2278,0.628587,A1,0,0.074286,0.348949,-98.1262,cluster0
2279,0.628863,A1,0,0.068571,0.361213,-98.20548,cluster0
2280,0.629139,A1,0,0.182857,0.420514,-98.1328,cluster0
2281,0.629415,A1,0,0.022857,0.642769,-98.135949,cluster1
2282,0.629691,A1,0,0.005714,0.262961,-98.18448,cluster4
2283,0.629967,A1,0,0.04,0.413011,-98.1918,cluster0
2284,0.630243,A1,0,0.034286,0.384933,-98.160629,cluster0
2285,0.630519,A1,0,0.011429,0.256636,-98.287734,cluster4
2286,0.630795,A1,0,0.005714,0.24391,-98.1514,cluster4
2287,0.631071,A1,0,0.022857,0.567516,-98.145582,cluster1
2288,0.631347,A1,0,0.045714,0.632167,-98.145079,cluster1
2289,0.631623,A1,0,0.011429,0.204087,-98.2164,cluster4
2290,0.631898,A1,0,0.005714,0.265674,-98.15334,cluster0
2291,0.632174,A1,0,0.034286,0.479959,-98.1328,cluster1
2292,0.63245,A1,0,0.011429,0.304607,-98.267433,cluster0
2293,0.632726,A1,0,0.017143,0.290081,-98.1472,cluster0
2294,0.633002,A1,0,0.068571,0.806763,-98.19382,cluster1
2295,0.633278,A1,0,0.074286,0.573022,-98.251656,cluster1
2296,0.633554,A1,0,0.045714,0.623631,-98.18998,cluster1
2297,0.63383,A1,0,0.017143,0.222163,-98.232527,cluster4
2298,0.634106,A1,0,0.211429,0.34361,-98.281095,cluster0
2299,0.634382,A1,0,0.022857,0.566501,-98.126676,cluster1
2300,0.634658,A1,0,0.137143,0.516059,-98.181242,cluster1
2301,0.634934,A1,0,0.005714,0.370303,-98.1502,cluster0
2302,0.63521,A1,0,0.057143,0.243333,-98.1596,cluster4
2303,0.635486,A1,0,0.022857,0.209859,-98.1485,cluster4
2304,0.635762,A1,0,0.022857,0.55838,-98.145069,cluster1
2305,0.636038,A1,0,0.32,0.204647,-98.249063,cluster4
2306,0.636313,A1,0,0.022857,0.516896,-98.1334,cluster1
2307,0.636589,A1,0,0.022857,0.783533,-98.1359,cluster1
2308,0.636865,A1,0,0.017143,0.305375,-98.194344,cluster0
2309,0.637141,A1,0,0.005714,0.728128,-98.1363,cluster1
2310,0.637417,A1,0,0.034286,0.164265,-98.167,cluster4
2311,0.637693,A1,0,0.005714,0.233694,-98.269453,cluster4
2312,0.637969,A1,0,0.12,0.30833,-98.166717,cluster0
2313,0.638245,A1,0,0,0.642134,-98.1242,cluster1
2314,0.638521,A1,0,0.011429,0.189197,-98.201188,cluster4
2315,0.638797,A1,0,0.017143,0.173499,-98.1688,cluster4
2316,0.639073,A1,0,0.062857,0.22371,-98.2175,cluster4
2317,0.639349,A1,0,0.045714,0.321823,-98.2037,cluster0
2318,0.639625,A1,0,0.005714,0.270533,-98.223789,cluster0
2319,0.639901,A1,0,0.017143,0.311591,-98.184004,cluster0
2320,0.640177,A1,0,0.062857,0.46942,-98.148628,cluster1
2321,0.640453,A1,0,0.005714,0.355297,-98.2147,cluster0
2322,0.640728,A1,0,0.005714,0.362858,-98.203474,cluster0
2323,0.641004,A1,0,0.04,0.22446,-98.268079,cluster4
2324,0.64128,A1,0,0.074286,0.288349,-98.152,cluster0
2325,0.641556,A1,0,0.062857,0.268842,-98.145986,cluster0
2326,0.641832,A1,0,0.011429,0.452256,-98.2181,cluster1
2327,0.642108,A1,0,0.057143,0.240447,-98.1753,cluster4
2328,0.642384,A1,0,0.057143,0.169459,-98.1549,cluster4
2329,0.64266,A1,0,0.045714,0.235703,-98.204392,cluster4
2330,0.642936,A1,0.5,0.491429,0.279888,-98.133223,cluster0
2331,0.643212,A1,0,0.131429,0.306818,-98.1961,cluster0
2332,0.643488,A1,0,0.005714,0.419937,-98.1759,cluster0
2333,0.643764,A1,0,0.005714,0.00924,-98.166585,cluster4
2334,0.64404,A1,0,0.114286,0.263532,-98.1532,cluster0
2335,0.644316,A1,0,0.005714,0.532346,-98.22142,cluster1
2336,0.644592,A1,0,0.04,0.346986,-98.235875,cluster0
2337,0.644868,A1,0,0,0.260266,-98.166434,cluster0
2338,0.645143,A1,0,0.04,0.497342,-98.22777,cluster1
2339,0.645419,A1,0,0,0.634661,-98.151628,cluster1
2340,0.645695,A1,0,0.462857,0.251159,-98.160802,cluster0
2341,0.645971,A1,0,0.034286,0.086934,-98.16181,cluster4
2342,0.646247,A1,0,0.005714,0.242178,-98.1613,cluster4
2343,0.646523,A1,0,0.102857,0.165419,-98.1661,cluster4
2344,0.646799,A1,0,0.08,0.285308,-98.180152,cluster0
2345,0.647075,A1,0,0.011429,0.335097,-98.1877,cluster0
2346,0.647351,A1,0,0.114286,0.230249,-98.177149,cluster4
2347,0.647627,A1,0,0.017143,0.256445,-98.132863,cluster0
2348,0.647903,A1,0,0.011429,0.5289,-98.13665,cluster1
2349,0.648179,A1,0,0.011429,0.374343,-98.1547,cluster0
2350,0.648455,A1,0,0.011429,0.519256,-98.240065,cluster1
2351,0.648731,A1,0,0.154286,0.525691,-98.130947,cluster1
2352,0.649007,A1,0,0.068571,0.250835,-98.155,cluster0
2353,0.649283,A1,0,0.022857,0.645072,-98.128341,cluster1
2354,0.649558,A1,0,0.125714,0.533996,-98.130846,cluster1
2355,0.649834,A1,0,0.005714,0.56485,-98.251927,cluster1
2356,0.65011,A1,0,0.011429,0.423399,-98.1987,cluster1
2357,0.650386,A1,0,0.011429,0.181706,-98.259259,cluster4
2358,0.650662,A1,0,0.022857,0.315025,-98.207014,cluster0
2359,0.650938,A1,0,0.131429,0.301046,-98.1652,cluster0
2360,0.651214,A1,0,0.171429,0.205455,-98.135002,cluster4
2361,0.65149,A1,0,0.04,0.336748,-98.167976,cluster0
2362,0.651766,A1,0,0.068571,0.358714,-98.189874,cluster0
2363,0.652042,A1,0,0.062857,0.197162,-98.2243,cluster4
2364,0.652318,A1,0,0.022857,0.583151,-98.13681,cluster1
2365,0.652594,A1,0,0.045714,0.785524,-98.137881,cluster1
2366,0.65287,A1,0,0.062857,0.194276,-98.173,cluster4
2367,0.653146,A1,0,0.222857,0.614467,-98.148701,cluster1
2368,0.653422,A1,0,0.045714,0.721202,-98.1457,cluster1
2369,0.653698,A1,0,0.057143,0.467839,-98.151149,cluster1
2370,0.653974,A1,0,0.091429,0.430643,-98.149417,cluster1
2371,0.654249,A1,0,0.057143,0.451564,-98.17005,cluster1
2372,0.654525,A1,0,0.011429,0.297901,-98.20688,cluster0
2373,0.654801,A1,0,0.148571,0.391224,-98.190999,cluster0
2374,0.655077,A1,0,0.022857,0.660436,-98.144353,cluster1
2375,0.655353,A1,0,0.045714,0.321991,-98.146259,cluster0
2376,0.655629,A1,0,0.702857,0.674298,-98.183703,cluster1
2377,0.655905,A1,0,0.011429,0.213933,-98.142508,cluster4
2378,0.656181,A1,0,0.011429,0.458495,-98.182411,cluster1
2379,0.656457,A1,0,0.005714,0.276807,-98.163,cluster0
2380,0.656733,A1,0,0.062857,0.599917,-98.16412,cluster1
2381,0.657009,A1,0,0.011429,0.17119,-98.1534,cluster4
2382,0.657285,A1,0,0.017143,0.103088,-98.162,cluster4
2383,0.657561,A1,0,0.074286,0.026006,-98.166758,cluster4
2384,0.657837,A1,0,0.04,0.290658,-98.1852,cluster0
2385,0.658113,A1,0,0.011429,0.444176,-98.1397,cluster1
2386,0.658389,A1,0,0.04,0.54865,-98.265963,cluster1
2387,0.658664,A1,0,0.017143,0.625969,-98.160968,cluster1
2388,0.65894,A1,0,0.045714,0.087967,-98.156473,cluster4
2389,0.659216,A1,0,0.062857,0.209085,-98.14547,cluster4
2390,0.659492,A1,0,0.297143,0.584998,-98.1324,cluster1
2391,0.659768,A1,0,0.274286,0.055007,-98.152891,cluster4
2392,0.660044,A1,0,0.011429,0.511194,-98.187256,cluster1
2393,0.66032,A1,0,0.142857,0.254621,-98.205739,cluster0
2394,0.660596,A1,0,0.04,0.275075,-98.1687,cluster0
2395,0.660872,A1,0,0.011429,0.230266,-98.18566,cluster4
2396,0.661148,A1,0,0.011429,0.702347,-98.138958,cluster1
2397,0.661424,A1,0,0.102857,0.497106,-98.19046,cluster1
2398,0.6617,A1,0,0.057143,0.261085,-98.203034,cluster0
2399,0.661976,A1,0.5,0.171429,0.266609,-98.139958,cluster0
2400,0.662252,A1,0,0.011429,0.196642,-98.150528,cluster4
2401,0.662528,A1,0,0.074286,0.351009,-98.290623,cluster0
2402,0.662804,A1,0,0.028571,0.600684,-98.235153,cluster1
2403,0.663079,A1,0,0.028571,0.555564,-98.1457,cluster1
2404,0.663355,A1,0,0.011429,0.538434,-98.254795,cluster1
2405,0.663631,A1,0,0.005714,0.608083,-98.1507,cluster1
2406,0.663907,A1,0,0.005714,0.459759,-98.2104,cluster1
2407,0.664183,A1,0,0.057143,0.53376,-98.251805,cluster1
2408,0.664459,A1,0.5,0.005714,0.118423,-98.154384,cluster4
2409,0.664735,A1,0,0.034286,0.535722,-98.140147,cluster1
2410,0.665011,A1,0,0.022857,0.273921,-98.1753,cluster0
2411,0.665287,A1,0,0.011429,0.140025,-98.1663,cluster4
2412,0.665563,A1,0,0.011429,0.458484,-98.264231,cluster1
2413,0.665839,A1,0,0.022857,0.274573,-98.17685,cluster0
2414,0.666115,A1,0,0.022857,0.323139,-98.139507,cluster0
2415,0.666391,A1,0,0.011429,0.17601,-98.274879,cluster4
2416,0.666667,A1,0,0.028571,0.119825,-98.1652,cluster4
2417,0.666943,A1,0,0.057143,0.503622,-98.1419,cluster1
2418,0.667219,A1,0,0.097143,0.154881,-98.155242,cluster4
2419,0.667494,A1,0,0.08,0.396199,-98.17166,cluster0
2420,0.66777,A1,0,0.045714,0.275652,-98.1465,cluster0
2421,0.668046,A1,0,0,0.389048,-98.20194,cluster0
2422,0.668322,A1,0,0.011429,0.153876,-98.1765,cluster4
2423,0.668598,A1,0,0.154286,0.553567,-98.249505,cluster1
2424,0.668874,A1,0,0.017143,0.6733,-98.1293,cluster1
2425,0.66915,A1,0,0.057143,0.288367,-98.182011,cluster0
2426,0.669426,A1,0,0.005714,0.491034,-98.230788,cluster1
2427,0.669702,A1,0,0.017143,0.620717,-98.175653,cluster1
2428,0.669978,A1,0,0.057143,0.337319,-98.19366,cluster0
2429,0.670254,A1,0,0.005714,0.243771,-98.151853,cluster0
2430,0.67053,A1,0,0.022857,0.112138,-98.256659,cluster4
2431,0.670806,A1,0,0.005714,0.321246,-98.1855,cluster0
2432,0.671082,A1,0,0.011429,0.601221,-98.139001,cluster1
2433,0.671358,A1,0,0.085714,0.573455,-98.1341,cluster1
2434,0.671634,A1,0,0.068571,0.359337,-98.1891,cluster0
2435,0.671909,A1,0.5,0.08,0.205086,-98.275805,cluster0
2436,0.672185,A1,0.5,0.057143,0.34664,-98.1974,cluster0
2437,0.672461,A1,0,0.091429,0.388771,-98.2054,cluster0
2438,0.672737,A1,0,0.011429,0.404931,-98.1909,cluster0
2439,0.673013,A1,0,0.131429,0.259954,-98.259075,cluster0
2440,0.673289,A1,0,0.04,0.528277,-98.165049,cluster1
2441,0.673565,A1,0,0.028571,0.061534,-98.1516,cluster0
2442,0.673841,A1,0.5,0.488571,0.474332,-98.193821,cluster1
2443,0.674117,A1,0,0.062857,0.252324,-98.142961,cluster0
2444,0.674393,A1,0,0.005714,0.317206,-98.1565,cluster0
2445,0.674669,A1,0,0,0.295702,-98.274016,cluster0
2446,0.674945,A1,0,0.011429,0.63694,-98.138473,cluster1
2447,0.675221,A1,0,0.057143,0.681455,-98.152113,cluster1
2448,0.675497,A1,0,0.011429,0.295275,-98.2053,cluster0
2449,0.675773,A1,0,0.017143,0.594492,-98.236346,cluster1
2450,0.676049,A1,0,0.011429,0.26359,-98.269078,cluster0
2451,0.676325,A1,0,0.011429,0.494693,-98.26282,cluster1
2452,0.6766,A1,0,0.04,0.488743,-98.205764,cluster1
2453,0.676876,A1,0,0.131429,0.222798,-98.15376,cluster0
2454,0.677152,A1,0.5,0.054286,0.201202,-98.1918,cluster0
2455,0.677428,A1,0,0.011429,0.254183,-98.204598,cluster0
2456,0.677704,A1,0,0.028571,0.778252,-98.129733,cluster1
2457,0.67798,A1,0,0.005714,0.614836,-98.132945,cluster1
2458,0.678256,A1,0,0.005714,0.125568,-98.17525,cluster0
2459,0.678532,A1,0,0.034286,0.766796,-98.1197,cluster1
2460,0.678808,A1,0,0.011429,0.345157,-98.269689,cluster0
2461,0.679084,A1,0,0.011429,0.142911,-98.1468,cluster0
2462,0.67936,A1,0,0.017143,0.698123,-98.176658,cluster1
2463,0.679636,A1,0,0.125714,0.336275,-98.229306,cluster0
2464,0.679912,A1,0,0.04,0.160225,-98.1615,cluster0
2465,0.680188,A1,0.5,0.26,0.788612,-98.14433,cluster1
2466,0.680464,A1,0,0.011429,0.36961,-98.234434,cluster0
2467,0.68074,A1,0,0.154286,0.304013,-98.139294,cluster0
2468,0.681015,A1,0,0.005714,0.158199,-98.263912,cluster0
2469,0.681291,A1,0,0.011429,0.049813,-98.143163,cluster0
2470,0.681567,A1,0,0.011429,0.644905,-98.143088,cluster1
2471,0.681843,A1,0,0.034286,0.187627,-98.235849,cluster0
2472,0.682119,A1,0,0.028571,0.662911,-98.151764,cluster1
2473,0.682395,A1,0,0.057143,0.078814,-98.175443,cluster0
2474,0.682671,A1,0,0.022857,0.097894,-98.1653,cluster0
2475,0.682947,A1,0,0.022857,0.614432,-98.1349,cluster1
2476,0.683223,A1,0,0.005714,0.270666,-98.171522,cluster0
2477,0.683499,A1,0,0.034286,0.708696,-98.144408,cluster1
2478,0.683775,A1,0,0.062857,0.225695,-98.146881,cluster0
2479,0.684051,A1,0,0.182857,0.514587,-98.1588,cluster1
2480,0.684327,A1,0,0.011429,0.349809,-98.2772,cluster0
2481,0.684603,A1,0,0,0.170925,-98.168717,cluster0
2482,0.684879,A1,0,0.057143,0.517473,-98.1478,cluster1
2483,0.685155,A1,0,0.011429,0.623683,-98.24501,cluster1
2484,0.68543,A1,0,0.005714,0.377067,-98.186129,cluster0
2485,0.685706,A1,0,0.148571,0.500747,-98.120419,cluster1
2486,0.685982,A1,0,0.091429,0.333758,-98.187387,cluster0
2487,0.686258,A1,0,0.034286,0.445331,-98.1977,cluster1
2488,0.686534,A1,0,0.057143,0.339524,-98.183775,cluster0
2489,0.68681,A1,0,0.028571,0.220247,-98.1573,cluster0
2490,0.687086,A1,0,0.125714,0.305663,-98.1723,cluster0
2491,0.687362,A1,0,0.011429,0.574835,-98.270498,cluster1
2492,0.687638,A1,0,0.04,0.108282,-98.1549,cluster0
2493,0.687914,A1,0,0.2,0.299038,-98.20604,cluster0
2494,0.68819,A1,0,0.005714,0.374158,-98.281716,cluster0
2495,0.688466,A1,0,0.005714,0.48169,-98.179,cluster1
2496,0.688742,A1,0,0.057143,0.313235,-98.195377,cluster0
2497,0.689018,A1,0,0.04,0.387617,-98.2054,cluster0
2498,0.689294,A1,0,0.011429,0.111913,-98.160235,cluster0
2499,0.68957,A1,0,0.028571,0.155031,-98.1486,cluster0
2500,0.689845,A1,0,0.102857,0.301012,-98.21675,cluster0
2501,0.690121,A1,0,0.011429,0.39198,-98.266393,cluster0
2502,0.690397,A1,0,0.028571,0.37492,-98.197,cluster0
2503,0.690673,A1,0,0.005714,0.54147,-98.238146,cluster1
2504,0.690949,A1,0,0.011429,0.450525,-98.13,cluster1
2505,0.691225,A1,0,0.011429,0.376536,-98.266442,cluster0
2506,0.691501,A1,0,0.045714,0.232944,-98.1426,cluster0
2507,0.691777,A1,0,0.011429,0.673687,-98.242211,cluster1
2508,0.692053,A1,0,0.085714,0.572145,-98.253627,cluster1
2509,0.692329,A1,0,0.011429,0.560775,-98.180993,cluster1
2510,0.692605,A1,0,0.011429,0.582557,-98.217293,cluster1
2511,0.692881,A1,0,0.32,0.467654,-98.161252,cluster1
2512,0.693157,A1,0,0.011429,0.339472,-98.270725,cluster0
2513,0.693433,A1,0,0.005714,0.26527,-98.266164,cluster0
2514,0.693709,A1,0,0,0.516578,-98.24515,cluster1
2515,0.693985,A1,0,0.011429,0.130791,-98.172,cluster0
2516,0.69426,A1,0,0.057143,0.146951,-98.1749,cluster0
2517,0.694536,A1,0,0.028571,0.453988,-98.1178,cluster1
2518,0.694812,A1,0,0.2,0.364358,-98.146481,cluster0
2519,0.695088,A1,0,0.011429,0.609186,-98.147053,cluster1
2520,0.695364,A1,0,0.12,0.30242,-98.150596,cluster0
2521,0.69564,A1,0,0.011429,0.550889,-98.209732,cluster1
2522,0.695916,A1,0.5,0.017143,0.256284,-98.199732,cluster0
2523,0.696192,A1,0,0.034286,0.677917,-98.1558,cluster1
2524,0.696468,A1,0,0.011429,0.684843,-98.1404,cluster1
2525,0.696744,A1,0,0.108571,0.695295,-98.136525,cluster1
2526,0.69702,A1,0,0.011429,0.679925,-98.192467,cluster1
2527,0.697296,A1,0,0.017143,0.051117,-98.148873,cluster0
2528,0.697572,A1,0,0.017143,0.558484,-98.242563,cluster1
2529,0.697848,A1,0,0.011429,0.299315,-98.280219,cluster0
2530,0.698124,A1,0,0.068571,0.479959,-98.143,cluster1
2531,0.6984,A1,0,0.005714,0.540599,-98.238802,cluster1
2532,0.698675,A1,0,0.011429,0.289584,-98.157931,cluster0
2533,0.698951,A1,0,0.005714,0.27956,-98.19798,cluster0
2534,0.699227,A1,0,0.045714,0.17216,-98.178394,cluster0
2535,0.699503,A1,0,0.005714,0.394658,-98.27762,cluster0
2536,0.699779,A1,0,0.005714,0.112322,-98.1461,cluster0
2537,0.700055,A1,0,0.12,0.095649,-98.248086,cluster0
2538,0.700331,A1,0,0.102857,0.160104,-98.173862,cluster0
2539,0.700607,A1,0,0.005714,0.596477,-98.241102,cluster1
2540,0.700883,A1,0,0.005714,0.219208,-98.146077,cluster0
2541,0.701159,A1,0,0.011429,0.458686,-98.134214,cluster1
2542,0.701435,A1,0,0.011429,0.499582,-98.1417,cluster1
2543,0.701711,A1,0,0.028571,0.546341,-98.164063,cluster1
2544,0.701987,A1,0,0.057143,0.65714,-98.16801,cluster1
2545,0.702263,A1,0,0.017143,0.452562,-98.152648,cluster1
2546,0.702539,A1,0,0.005714,0.25603,-98.1922,cluster0
2547,0.702815,A1,0,0,0.579827,-98.252605,cluster1
2548,0.703091,A1,0,0.057143,0.251153,-98.162723,cluster0
2549,0.703366,A1,0,0.011429,0.468543,-98.226383,cluster1
2550,0.703642,A1,0,0.011429,0.10755,-98.270615,cluster0
2551,0.703918,A1,0,0.011429,0.617895,-98.1278,cluster1
2552,0.704194,A1,0,0.011429,0.364041,-98.28107,cluster0
2553,0.70447,A1,0,0.011429,0.314182,-98.269544,cluster0
2554,0.704746,A1,0,0.011429,0.639156,-98.258108,cluster1
2555,0.705022,A1,0,0,0.487658,-98.27915,cluster1
2556,0.705298,A1,0,0.011429,0.569652,-98.140373,cluster1
2557,0.705574,A1,0,0.011429,0.230058,-98.1648,cluster0
2558,0.70585,A1,0,0.005714,0.278555,-98.217311,cluster0
2559,0.706126,A1,0,0.011429,0.625398,-98.1465,cluster1
2560,0.706402,A1,0,0.034286,0.458945,-98.257849,cluster1
2561,0.706678,A1,0,0.085714,0.640403,-98.1391,cluster1
2562,0.706954,A1,0,0.051429,0.525622,-98.126308,cluster1
2563,0.70723,A1,0,0.04,0.255095,-98.269432,cluster0
2564,0.707506,A1,0,0.108571,0.573455,-98.1868,cluster1
2565,0.707781,A1,0,0,0.586966,-98.172121,cluster1
2566,0.708057,A1,0,0.011429,0.303493,-98.172797,cluster0
2567,0.708333,A1,0,0.028571,0.649453,-98.134531,cluster1
2568,0.708609,A1,0,0.034286,0.347933,-98.214803,cluster0
2569,0.708885,A1,0,0.011429,0.711968,-98.1294,cluster1
2570,0.709161,A1,0,0.017143,0.337325,-98.27948,cluster0
2571,0.709437,A1,0,0.005714,0.353145,-98.288602,cluster0
2572,0.709713,A1,0,0.028571,0.128338,-98.22743,cluster0
2573,0.709989,A1,0,0.102857,0.583844,-98.148,cluster1
2574,0.710265,A1,0,0.24,0.331358,-98.271003,cluster0
2575,0.710541,A1,0,0.148571,0.807767,-98.130653,cluster1
2576,0.710817,A1,0,0.062857,0.276449,-98.161186,cluster0
2577,0.711093,A1,0,0.085714,0.138294,-98.1665,cluster0
2578,0.711369,A1,0,0.011429,0.30575,-98.284853,cluster0
2579,0.711645,A1,0,0.091429,0.426481,-98.203577,cluster0
